model,Parameter Set,Fold,testAccuracy,testPrecision,testRecall,testF1,testRocauc,testCohenkappascore
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 300, 'max_depth': -1, 'min_child_samples': 5, 'subsample': 0.5, 'colsample_bytree': 0.8, 'reg_alpha': 0.5}",noCrossVal,0.7831669044222539,0.5765765765765766,0.6881720430107527,0.6274509803921569,0.7528238855830462,0.4762073305018089
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 300, 'max_depth': -1, 'min_child_samples': 5, 'subsample': 0.8, 'colsample_bytree': 0.5, 'reg_alpha': 0.1}",noCrossVal,0.7831669044222539,0.5752212389380531,0.6989247311827957,0.6310679611650486,0.7562584820962522,0.4795740939728435
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 300, 'max_depth': -1, 'min_child_samples': 5, 'subsample': 0.8, 'colsample_bytree': 0.5, 'reg_alpha': 0.5}",noCrossVal,0.7810271041369472,0.5711159737417943,0.7016129032258065,0.629674306393245,0.7556608205449421,0.4765411979325022
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 300, 'max_depth': -1, 'min_child_samples': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.1}",noCrossVal,0.7853067047075606,0.5804988662131519,0.6881720430107527,0.6297662976629766,0.7542801962626579,0.4801151133023374
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 300, 'max_depth': -1, 'min_child_samples': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.5}",noCrossVal,0.7831669044222539,0.5765765765765766,0.6881720430107527,0.6274509803921569,0.7528238855830462,0.4762073305018089
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 300, 'max_depth': -1, 'min_child_samples': 10, 'subsample': 0.5, 'colsample_bytree': 0.5, 'reg_alpha': 0.1}",noCrossVal,0.782453637660485,0.5736263736263736,0.7016129032258065,0.6311970979443773,0.7566316943313498,0.4791176879018289
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 300, 'max_depth': -1, 'min_child_samples': 10, 'subsample': 0.5, 'colsample_bytree': 0.5, 'reg_alpha': 0.5}",noCrossVal,0.7810271041369472,0.5714285714285714,0.6989247311827957,0.6287787182587666,0.7548021714166406,0.4757020661831523
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 300, 'max_depth': -1, 'min_child_samples': 10, 'subsample': 0.5, 'colsample_bytree': 0.8, 'reg_alpha': 0.1}",noCrossVal,0.7817403708987162,0.5746606334841629,0.6827956989247311,0.6240786240786239,0.7501357135400354,0.4719072355301706
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 300, 'max_depth': -1, 'min_child_samples': 10, 'subsample': 0.5, 'colsample_bytree': 0.8, 'reg_alpha': 0.5}",noCrossVal,0.7831669044222539,0.5762331838565022,0.6908602150537635,0.6283618581907091,0.7536825347113478,0.4770530986046831
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 300, 'max_depth': -1, 'min_child_samples': 10, 'subsample': 0.8, 'colsample_bytree': 0.5, 'reg_alpha': 0.1}",noCrossVal,0.782453637660485,0.5736263736263736,0.7016129032258065,0.6311970979443773,0.7566316943313498,0.4791176879018289
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 300, 'max_depth': -1, 'min_child_samples': 10, 'subsample': 0.8, 'colsample_bytree': 0.5, 'reg_alpha': 0.5}",noCrossVal,0.7810271041369472,0.5714285714285714,0.6989247311827957,0.6287787182587666,0.7548021714166406,0.4757020661831523
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 300, 'max_depth': -1, 'min_child_samples': 10, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.1}",noCrossVal,0.7817403708987162,0.5746606334841629,0.6827956989247311,0.6240786240786239,0.7501357135400354,0.4719072355301706
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 300, 'max_depth': -1, 'min_child_samples': 10, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.5}",noCrossVal,0.7831669044222539,0.5762331838565022,0.6908602150537635,0.6283618581907091,0.7536825347113478,0.4770530986046831
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 300, 'max_depth': 5, 'min_child_samples': 5, 'subsample': 0.5, 'colsample_bytree': 0.5, 'reg_alpha': 0.1}",noCrossVal,0.761055634807418,0.535645472061657,0.7473118279569892,0.6240179573512907,0.7566656227163587,0.4557995749936852
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 300, 'max_depth': 5, 'min_child_samples': 5, 'subsample': 0.5, 'colsample_bytree': 0.5, 'reg_alpha': 0.5}",noCrossVal,0.7574893009985735,0.5306513409961686,0.7446236559139785,0.6196868008948546,0.7533797891220377,0.4489375968185707
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 300, 'max_depth': 5, 'min_child_samples': 5, 'subsample': 0.5, 'colsample_bytree': 0.8, 'reg_alpha': 0.1}",noCrossVal,0.7582025677603423,0.5319148936170213,0.739247311827957,0.6186726659167604,0.7521479277586387,0.4484606547294396
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 300, 'max_depth': 5, 'min_child_samples': 5, 'subsample': 0.5, 'colsample_bytree': 0.8, 'reg_alpha': 0.5}",noCrossVal,0.7560627674750356,0.528957528957529,0.7365591397849462,0.6157303370786517,0.7498329679507255,0.4440043228801885
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 300, 'max_depth': 5, 'min_child_samples': 5, 'subsample': 0.8, 'colsample_bytree': 0.5, 'reg_alpha': 0.1}",noCrossVal,0.761055634807418,0.535645472061657,0.7473118279569892,0.6240179573512907,0.7566656227163587,0.4557995749936852
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 300, 'max_depth': 5, 'min_child_samples': 5, 'subsample': 0.8, 'colsample_bytree': 0.5, 'reg_alpha': 0.5}",noCrossVal,0.7574893009985735,0.5306513409961686,0.7446236559139785,0.6196868008948546,0.7533797891220377,0.4489375968185707
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 300, 'max_depth': 5, 'min_child_samples': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.1}",noCrossVal,0.7582025677603423,0.5319148936170213,0.739247311827957,0.6186726659167604,0.7521479277586387,0.4484606547294396
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 300, 'max_depth': 5, 'min_child_samples': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.5}",noCrossVal,0.7560627674750356,0.528957528957529,0.7365591397849462,0.6157303370786517,0.7498329679507255,0.4440043228801885
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 300, 'max_depth': 5, 'min_child_samples': 10, 'subsample': 0.5, 'colsample_bytree': 0.5, 'reg_alpha': 0.1}",noCrossVal,0.7589158345221113,0.5326923076923077,0.7446236559139785,0.6210762331838565,0.7543506629084455,0.4513444420773783
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 300, 'max_depth': 5, 'min_child_samples': 10, 'subsample': 0.5, 'colsample_bytree': 0.5, 'reg_alpha': 0.5}",noCrossVal,0.7589158345221113,0.5326923076923077,0.7446236559139785,0.6210762331838565,0.7543506629084455,0.4513444420773783
